AnswerID,Text_KR,Text_EN,NextTextID,AnswerReward,Font_Direction,Ending_Memoriar,Counting_for_RealEnding3
100720,‘받은게 다행이다..',,,"정치력 20 하락,물자 10 상승",,FALSE,FALSE
100721,“좋은 의미의..”,,10364,,,FALSE,FALSE
100722,“화두겠지?”,,10364,,,FALSE,FALSE
100723,“로즈웰 백작도..”,,10365,,,FALSE,FALSE
100724,“관심을 보이지 않겠나?”,,10365,,,FALSE,FALSE
100725,‘시간은 좀 걸리더라도 천천히 친해져보자.’,,10366,"병력 10 하락,물자 20 상승,정치력 40 상승",2000009,FALSE,FALSE
100726,‘문답무용. 한시가 급하다.’,,10367,"정치력 20 상승,물자 40 상승",2000009,FALSE,FALSE
100727,‘시간은 좀 걸렸지만..’,,,,,FALSE,FALSE
100728,‘다행이군’,,,,,FALSE,FALSE
100729,‘다행히 늦지않게..’,,,,,FALSE,FALSE
100730,‘물자를 받았군.’,,,,,FALSE,FALSE
100731,‘오늘만큼은 병사들이 조금 풀어져도 괜찮지 않을까.’,,10369,,2000009,TRUE,FALSE
100732,‘이럴 때 일수록 더 정신차려야 한다.’,,10372,,2000009,FALSE,FALSE
100733,“그래”,,10370,,,FALSE,FALSE
100734,“부관 자네도 쉬도록”,,10370,,,FALSE,FALSE
100735,‘그래 많이 힘들었겠지..’,,10371,,,FALSE,FALSE
100736,‘이해한다. 오늘만큼은 즐겨라.’,,10371,,,FALSE,FALSE
100737,‘그 동안 못읽은 책을 읽어야 겠다.’,,10375,"리더십 20 상승,병력 10 하락",,FALSE,FALSE
100738,‘피곤하니 조금 눈을 붙여야 겠다.’,,10375,"리더십 20 상승,병력 10 하락",,FALSE,FALSE
100739,“그래.”,,10373,,,FALSE,FALSE
100740,“경계를 더욱 강화하도록.”,,10373,,,FALSE,FALSE
100741,“자네들의 마음은 알고있다.”,,10374,,,FALSE,FALSE
100742,“그러나 적은 휴일이라고 쉬지 않는다.”,,10374,,,FALSE,FALSE
100743,“그러니 불만은 있겠지만..”,,10375,"리더십 10 하락,병력 10 상승",,FALSE,FALSE
100744,“잘 부탁하네. 제군들.”,,10375,"리더십 10 하락,병력 10 상승",,FALSE,FALSE
100745,서둘러 총소리가 난곳으로 달려간다.,,10376,리더십 10 상승,,FALSE,FALSE
100746,부관의 보고를 받는다.,,10376,,,FALSE,FALSE
100747,“일단 가둬두게.”,,10377,,2000009,FALSE,FALSE
100748,“놈들을 묶어두게”,,10385,리더십 10 상승,2000009,FALSE,FALSE
100749,이들에게 음식과 모포를 준다.,,10378,,2000009,TRUE,FALSE
100750,고문을 통해 정보를 알아낸다.,,10381,,2000009,TRUE,FALSE
100751,“지금부터 내가 묻는 것에..”,,10379,,,FALSE,FALSE
100752,“답해주면 안전하게 프란츠로 보내주겠네.”,,10379,,,FALSE,FALSE
100753,프란츠로 보내 각자의 국가로 보낼 수 있게 한다.,,10380,"카르마 40 상승,리더십 20 상승,정치력 40 상승",2000009,TRUE,FALSE
100754,고문을 통해 정보를 알아낸다.,,10381,,2000009,FALSE,FALSE
100755,‘저들은 죄가 없어..’,,,,,FALSE,FALSE
100756,‘강제로 끌고온 저메니가 죄가 있지.’,,,,,FALSE,FALSE
100757,“지금부터 내가 묻는 것에..”,,10382,,,FALSE,FALSE
100758,“잘 답해야 살아나갈 수 있을 걸세.”,,10382,,,FALSE,FALSE
100759,손톱을 뽑는다.,,10383,,2000009,FALSE,FALSE
100760,한명씩 머리에 총을 쏜다.,,10384,,2000009,FALSE,FALSE
100761,“적진의 보급 창고 위치를 알았다..”,,,,,FALSE,FALSE
100762,“폭격 준비를 하도록.”,,,,,FALSE,FALSE
100763,“적진의 보급 창고 위치를 알았다..”,,,,,FALSE,FALSE
100764,“폭격 준비를 하도록.”,,,,,FALSE,FALSE
100765,“도망쳐왔다고 해도..”,,10386,,,FALSE,FALSE
100766,“여전히 적국의 병사다.”,,10386,,,FALSE,FALSE
100767,“지금부터 내가 묻는 것에 잘답하면..”,,10387,,,FALSE,FALSE
100768,“자네들에게 음식과 따뜻한 쉼터를 마련해 주지.”,,10387,,,FALSE,FALSE
100769,채찍을 준비한다.,,10388,"카르마 40 하락,전황 20상승",2000009,FALSE,FALSE
100770,군화발로 정강이를 밟는다.,,10389,"카르마 40 하락,전황 20상승",2000009,FALSE,FALSE
100771,“적진의 군수 공장 위치를 알았다..”,,,,,FALSE,FALSE
100772,“폭격 준비를 하도록.”,,,,,FALSE,FALSE
100773,“적진의 군수 공장 위치를 알았다..”,,,,,FALSE,FALSE
100774,“폭격 준비를 하도록.”,,,,,FALSE,FALSE
100775,“박사. 오랜만입니다.”,,10391,,,FALSE,FALSE
100776,“저를 부르신 이유가 있을 까요?”,,10391,,,FALSE,FALSE
100777,“박사?”,,10392,,2000009,FALSE,FALSE
100778,“여기 원래 어질러져 있지 않았습니까?”,,10393,,2000009,FALSE,FALSE
100779,“저는 건강합니다.”,,10394,,2000009,FALSE,FALSE
100780,“신 기술은 어떤 건가요?”,,10396,,2000009,FALSE,FALSE
100781,‘거짓말인 것 같다.’,,10394,,,FALSE,FALSE
100782,‘분명 본 것 같은데..’,,10394,,,FALSE,FALSE
100783,“음.. 전혀 없습니다.”,,10395,,,FALSE,FALSE
100784,“그냥 평범 합니다.”,,10395,,,FALSE,FALSE
100785,“아. 예..”,,10398,,,FALSE,FALSE
100786,“알겠습니다.”,,10398,,,FALSE,FALSE
100787,박사를 따라간다.,,10397,,,FALSE,FALSE
100788,박사의 뒤를 쫓는다.,,10397,,,FALSE,FALSE
100789,“박사. 저건 대체..”,,10398,,,FALSE,FALSE
100790,“뭡니까?”,,10398,,,FALSE,FALSE
100791,무기라고 한다.,,10399,,2000009,TRUE,FALSE
100792,보조장비라고 한다.,,10412,,2000009,TRUE,FALSE
100793,“비살상 무기로서 방향을 잡으면 좋겠습니다.”,,10400,,2000009,TRUE,FALSE
100794,“좀 더 전력을 강하게해서 살상무기로 만들 수 있습니까?”,,10406,,2000009,TRUE,FALSE
100795,“감전시켜 기절 시키고 장비를 못쓰게 한다면..”,,10401,,,FALSE,FALSE
100796,“무장해제니 굳이 살상력을 높힐 필요가 있나 모르겠습니다.”,,10401,,,FALSE,FALSE
100797,“물론입니다.”,,10402,"병력 10상승,카르마 40 상승,리더십 10 상승",2000009,FALSE,FALSE
100798,“아니요.. 그것까진..”,,10404,"병력 10 상승,카르마 20 상승",2000009,FALSE,FALSE
100799,“그리고 인간은 항상..”,,10403,,,FALSE,FALSE
100800,“더 나아지기위해 노력하는 존재니까요.”,,10403,,,FALSE,FALSE
100801,‘돌아가자.’,,,,,FALSE,FALSE
100802,‘다시 일을 하러가야 겠군’,,,,,FALSE,FALSE
100803,“그 사실은..”,,10405,,,FALSE,FALSE
100804,“잊지 않았습니다.”,,10405,,,FALSE,FALSE
100805,‘확실히.. 박사의 말이 맞다.’,,,,,FALSE,FALSE
100806,‘내 선택을 한번 다시 생각해 보자.’,,,,,FALSE,FALSE
100807,“알고 있습니다.”,,10407,,,FALSE,FALSE
100808,“저희는 지금 전시상황입니다.”,,10407,,,FALSE,FALSE
100809,박사의 말에 수긍한다.,,10408,"병력 20 상승,카르마 20 상승",2000009,FALSE,FALSE
100810,“저희 군이 사용하는 펄스 건과 다를 바 없다고 생각됩니다.”,,10410,"병력 40 상승,카르마 40 하락",2000009,FALSE,FALSE
100811,“예 아무래도..”,,10409,,,FALSE,FALSE
100812,“지킬건 지켜야죠.”,,10409,,,FALSE,FALSE
100813,‘돌아가자.’,,,,,FALSE,FALSE
100814,‘다시 일을 하러가야 겠군’,,,,,FALSE,FALSE
100815,“전시 상황입니다. 박사.”,,10411,,,FALSE,FALSE
100816,“적군도 비인간적인 무기를 사용합니다.”,,10411,,,FALSE,FALSE
100817,‘틀린 선택이 아니야..’,,,,,FALSE,FALSE
100818,‘전시니 어쩔 수 없다.’,,,,,FALSE,FALSE
100819,“이 파워드 슈트는 무엇입니까?”,,10413,,2000009,FALSE,FALSE
100820,“이 천은 무엇입니까?”,,10422,,2000009,FALSE,FALSE
100821,“크기를 줄일 수 있습니까?”,,10414,,2000009,FALSE,FALSE
100822,“이걸입고 사람을 때리면 어찌됩니까?”,,10417,,2000009,FALSE,FALSE
100823,“병사들이 근력강화도 중요하지만..”,,10415,,,FALSE,FALSE
100824,“부피가 크면 다른 방어 장비를 착용할 수 없을 것 같습니다.”,,10415,,,FALSE,FALSE
100825,“네 방어 장비를 착용 할 수 있을 정도로..”,,10416,,,FALSE,FALSE
100826,“소형화 부탁드립니다.”,,10416,,,FALSE,FALSE
100827,‘돌아가자.’,,,"병력 10 상승,카르마 40 상승,리더십 20 상승",,FALSE,FALSE
100828,‘다시 일을 하러가야 겠군’,,,"병력 10 상승,카르마 40 상승,리더십 20 상승",,FALSE,FALSE
100829,“안전 가이드를 만들어야 할 것 같아서요.”,,10418,"병력 20 상승,카르마 20 상승,리더십 40 상승",2000009,TRUE,FALSE
100830,“무기로도 사용하면 좋을 것 같아서요.”,,10420,"병력 20 상승,카르마 20 하락,리더십 20 하락",2000009,TRUE,FALSE
100831,“네 그럼 그렇게..”,,10419,,,FALSE,FALSE
100832,“준비 부탁드립니다.”,,10419,,,FALSE,FALSE
100833,‘돌아가자.’,,,,,FALSE,FALSE
100834,‘다시 일을 하러가야 겠군’,,,,,FALSE,FALSE
100835,“이걸 그냥 장비로만..”,,10421,,,FALSE,FALSE
100836,“썩히기엔 아깝습니다.”,,10421,,,FALSE,FALSE
100837,‘틀린 선택이 아니야..’,,,,,FALSE,FALSE
100838,‘전시니 어쩔 수 없다.’,,,,,FALSE,FALSE
100839,“이걸로 군복을 제작한다면..”,,10423,,,FALSE,FALSE
100840,“어느정도 기간이 걸립니까?”,,10423,,,FALSE,FALSE
100841,“박사..?”,,10424,,,FALSE,FALSE
100842,“슈뢰딩거 박사..?”,,10424,,,FALSE,FALSE
100843,“제가 그런 부분은 마련해 보겠습니다.”,,10425,"정치력 20 하락,리더십 20 상승,카르마 20 상승",2000009,FALSE,FALSE
100844,“지금 저희가 가진 자원을 활용해 보는 방향으로 하죠.”,,10426,"물자 40 하락,리더십 10 상승,카르마 10 상승",2000009,FALSE,FALSE
100845,귀족들에게 부탁해본다.,,,,,FALSE,FALSE
100846,정치권 인사들에게 부탁해 본다.,,,,,FALSE,FALSE
100847,“박사. 필요한 것들을..”,,,,,FALSE,FALSE
100848,“알려주시죠.”,,,,,FALSE,FALSE
100849,‘이렇게 계속 가면..’,,10428,,,FALSE,FALSE
100850,‘병사들의 사기가 계속 떨어질거야.’,,10428,,,FALSE,FALSE
100851,“아니네..”,,10429,,,FALSE,FALSE
100852,“계속해주게.”,,10429,,,FALSE,FALSE
100853,“이리 줘보게.”,,10430,,,FALSE,FALSE
100854,“내가 읽어보도록 하겠네”,,10430,,,FALSE,FALSE
100855,“좌표를.. 보낸다.”,,10431,,,FALSE,FALSE
100856,“좌표는..”,,10431,,,FALSE,FALSE
100857,“이곳을 기차체로 폭격하는 건”,,10432,,2000009,FALSE,FALSE
100858,“기차를 탈취하는 건”,,10443,,2000009,FALSE,FALSE
100859,“그렇지만?”,,10433,,,FALSE,FALSE
100860,“우려되는 사항이 있나?”,,10433,,,FALSE,FALSE
100861,“그럼 전투기로 폭격을 하는 수밖에.”,,10434,,2000009,FALSE,FALSE
100862,“근처까지 암행하고 곡사포를 설치하는건.”,,10439,,2000009,FALSE,FALSE
100863,“대공포가 없으니 괜찮다고 생각하네만.”,,10435,,2000009,FALSE,FALSE
100864,“일부로 충돌시키는 방향은 어떤가?”,,10437,,2000009,FALSE,FALSE
100865,‘확실히..’,,10436,,,FALSE,FALSE
100866,‘저것들은 위험하긴 하다.’,,10436,,,FALSE,FALSE
100867,‘안전을 생각하면..’,,,"리더십 20 상승,병력 20 하락,전황 20 상승,카르마 10 상승",,FALSE,FALSE
100868,‘어쩔수 없다.’,,,"리더십 20 상승,병력 20 하락,전황 20 상승,카르마 10 상승",,FALSE,FALSE
100869,“그건 아니네..”,,10438,,,FALSE,FALSE
100870,“각도를 맞추고 병사는 기체에서 탈출 한다면”,,10438,,,FALSE,FALSE
100871,‘지금 상황에선..’,,,"리더십 40 하락,병력 20 하락,카르마 20 하락",,FALSE,FALSE
100872,‘이게 최선이야.’,,,"리더십 40 하락,병력 20 하락,카르마 20 하락",,FALSE,FALSE
100873,“침투에 유능한 침투조가 있지 않은가?”,,10440,,2000009,FALSE,FALSE
100874,“그럼 전투기로 폭격을 하는 수밖에.”,,10434,,2000009,FALSE,FALSE
100875,“지연 시키는 것 만으로도 충분하네.”,,10441,"리더십 20 상승
병력 10 하락",2000009,FALSE,FALSE
100876,“더 많은 화약과 포를 설치하게.”,,10442,"리더십 10 하락
병력 10 하락
전황 20 상승",2000009,FALSE,FALSE
100877,“알겠네.”,,,,,FALSE,FALSE
100878,“그렇게 해주게.”,,,,,FALSE,FALSE
100879,“알겠네.”,,,,,FALSE,FALSE
100880,“그렇게 해주게.”,,,,,FALSE,FALSE
100881,“그렇네만.”,,10444,,,FALSE,FALSE
100882,“보급품까지 노릴 수 있지 않은가.”,,10444,,,FALSE,FALSE
100883,“그럼에도..”,,10445,,,FALSE,FALSE
100884,“진행해야 하네.”,,10445,,,FALSE,FALSE
100885,“적의 보급라인을 끊기 위해.”,,10446,"리더십 40 상승,병력 20 상승,카르마 10 상승",2000009,FALSE,FALSE
100886,“보급품을 약탈하기 위해”,,10448,"리더십 20 하락,병력 20 상승,물자 20 상승,카르마 10 하락",2000009,TRUE,FALSE
100887,“승리를 위해선 보급라인을 끊어야 하네.”,,10447,,,FALSE,FALSE
100888,“누가 먼저 물자를 모두 잃냐 싸움이야.”,,10447,,,FALSE,FALSE
100889,“그렇네.”,,,,,FALSE,FALSE
100890,“그렇게 진행하게 하게.”,,,,,FALSE,FALSE
100891,“전쟁에 규칙은 없네.”,,10449,,,FALSE,FALSE
100892,“전장은 이것 저것 잴 수 없네.”,,10449,,,FALSE,FALSE
100893,“그렇네.”,,,,,FALSE,FALSE
100894,“그렇게 진행하게 하게.”,,,,,FALSE,FALSE
100895,“소름끼칠 정도로 끔찍한..”,,10451,,,FALSE,FALSE
100896,“꿈을 꾼 기분이야.”,,10451,,,FALSE,FALSE
100897,‘정신차리자.’,,10452,,2000009,FALSE,FALSE
100898,‘두통약이라도 먹어야 겠다.’,,10454,,2000009,FALSE,FALSE
100899,‘이 느낌은 뭘까..’,,10453,,,FALSE,FALSE
100900,‘알 수 없는 기시감이 든다.’,,10453,,,FALSE,FALSE
100901,병사들을 향해 간단하게 손짓한다.,,10456,,,FALSE,FALSE
100902,똑같이 경례로 받아준다.,,10456,리더십 10 상승,,FALSE,FALSE
100903,‘흐릿한 기억과..’,,10455,,,FALSE,FALSE
100904,‘많이 닮아있어.’,,10455,,,FALSE,FALSE
100905,병사들을 향해 간단하게 손짓한다.,,10456,,,FALSE,FALSE
100906,똑같이 경례로 받아준다.,,10456,리더십 10 상승,,FALSE,FALSE
100907,“저기..”,,10457,리더십 10 하락,2000009,FALSE,FALSE
100908,“부관.”,,10459,리더십 10 상승,2000009,FALSE,FALSE
100909,“놀랐다면..”,,10458,,,FALSE,FALSE
100910,“미안하네.”,,10458,,,FALSE,FALSE
100911,“그래 잘 부탁한다.”,,10461,,,FALSE,FALSE
100912,“너무 굳어 있지 말게”,,10461,,,FALSE,FALSE
100913,“잘 부탁하네.”,,10460,,,FALSE,FALSE
100914,“만나서 반갑네.”,,10460,,,FALSE,FALSE
100915,“그래.”,,10461,,,FALSE,FALSE
100916,“다..당연히 기억해야지.”,,10461,,,FALSE,FALSE
100917,“그냥 두통이 좀 있네.”,,10462,,,FALSE,FALSE
100918,“오늘 컨디션이 좀 별로네.”,,10462,,,FALSE,FALSE
100919,“병과학전략화사령부의 담당자 이시죠?”,,10463,,,FALSE,FALSE
100920,“병과학전략화사령부 소속이시죠?”,,10463,,,FALSE,FALSE
100921,“승리까지..”,,10464,,2000009,FALSE,FALSE
100922,왠지 모르게 머리가 더 띵하다.,,10465,,2000009,FALSE,FALSE
100923,‘기분나쁜 사람이군’,,,,,FALSE,FALSE
100924,‘분명 저 웃음 본적있는 것 같다.’,,,,,FALSE,FALSE
100925,‘기분나쁜 사람이군’,,,,,FALSE,FALSE
100926,‘분명 저 웃음 본적있는 것 같다.’,,,,,FALSE,FALSE
100927,“이제 남은 건..”,,10467,,,FALSE,FALSE
100928,“물자 창고인가..”,,10467,,,FALSE,FALSE
100929,“고맙네.”,,10468,,,FALSE,FALSE
100930,보고서를 받아 든다.,,10468,,,FALSE,FALSE
100931,‘화약고를 먼저 봐야겠다.’,,10469,,2000009,TRUE,FALSE
100932,"‘식료품, 의료품을 먼저 봐야겠다.’",,10476,,2000009,TRUE,FALSE
100933,소비류를 본다.,,10470,,2000009,FALSE,FALSE
100934,병기류를 본다.,,10473,,2000009,FALSE,FALSE
100935,‘일단 어느정도 수량은..’,,10471,,,FALSE,FALSE
100936,‘맞는것 같군’,,10471,,,FALSE,FALSE
100937,“부족한 것은 없는건가?”,,10472,,,FALSE,FALSE
100938,“단순화기의 탄환은?”,,10472,,,FALSE,FALSE
100939,“흠.. 단순화기도 중요한 전력일터..”,,10485,,,FALSE,FALSE
100940,“타국의 원조는 기대하기 힘든가..”,,10485,,,FALSE,FALSE
100941,“정리는 깔끔한데..”,,10474,,,FALSE,FALSE
100942,“장비는 많이 노후화됬군..”,,10474,,,FALSE,FALSE
100943,“에너지 총기는..”,,10475,,,FALSE,FALSE
100944,“고장 사고가 나면 굉장히 위험하지.”,,10475,,,FALSE,FALSE
100945,“흠.. 타국에 무기는 아니더라도..”,,10485,,,FALSE,FALSE
100946,“부품 정도의 원조도 기대하기 힘든가..”,,10485,,,FALSE,FALSE
100947,식료품을 본다.,,10477,,2000009,FALSE,FALSE
100948,의료품을 본다.,,10481,,2000009,FALSE,FALSE
100949,“배급 담당이..”,,10478,,,FALSE,FALSE
100950,“누구지?”,,10478,,,FALSE,FALSE
100951,배급은 그대로 유지.,,10479,물자 20 하락,2000009,FALSE,FALSE
100952,배급을 조금 줄인다.,,10480,물자 10 하락,2000009,FALSE,FALSE
100953,‘지금 도움을 줄 사람은..’,,10485,,,FALSE,FALSE
100954,‘그자 뿐이군..’,,10485,,,FALSE,FALSE
100955,‘지금 도움을 줄 사람은..’,,10485,,,FALSE,FALSE
100956,‘그자 뿐이군..’,,10485,,,FALSE,FALSE
100957,“양이 많이 비는 것 같은데..”,,10482,,,FALSE,FALSE
100958,“어찌된 일인가?”,,10482,,,FALSE,FALSE
100959,최대한 사용을 줄인다.,,10483,"물자 10 하락,카르마 20 하락",2000009,TRUE,FALSE
100960,사용량을 그대로 유지한다.,,10484,"물자 20 하락,카르마 20 상승",2000009,TRUE,FALSE
100961,“별 수 없네..”,,10485,,,FALSE,FALSE
100962,“우선순위를 정해야 겠지”,,10485,,,FALSE,FALSE
100963,“그렇게 하게.”,,10485,,,FALSE,FALSE
100964,“병사들이 우선이지.”,,10485,,,FALSE,FALSE
100965,“확실히..”,,10486,,,FALSE,FALSE
100966,“자네말이 맞네.”,,10486,,,FALSE,FALSE
100967,“장사꾼..이긴하지만”,,10487,,,FALSE,FALSE
100968,“이득을 위해선 뭐든 하는 사람이지.”,,10487,,,FALSE,FALSE
100969,“하지만 지금은..”,,,,,FALSE,FALSE
100970,“별 수 없네.”,,,,,FALSE,FALSE
100971,“제이크.”,,10489,,,FALSE,FALSE
100972,“나도 반갑네”,,10489,,,FALSE,FALSE
100973,“다름 아니라..”,,10490,,,FALSE,FALSE
100974,“필요한 물자를 좀 받고 싶네.”,,10490,,,FALSE,FALSE
100975,필요한 물자 리스트를 보낸다.,,10491,,,FALSE,FALSE
100976,필요한 물자 리스트를 알려준다.,,10491,,,FALSE,FALSE
100977,거래 조건을 묻는다.,,10492,,,FALSE,FALSE
100978,값이 무엇인지 묻는다.,,10492,,,FALSE,FALSE
100979,프란츠의 전차 병기 관련 정보.,,10493,,2000009,FALSE,FALSE
100980,글루스크 전투에 참여하는 국가 정보.,,10495,,2000009,FALSE,FALSE
100981,"""저메니에 이 정보가 팔릴 수도 있는데..""",,10494,,,FALSE,FALSE
100982,"""내가 왜 그래야 하지?""",,10494,,,FALSE,FALSE
100983,믿지 않는다.,,10497,,2000009,FALSE,FALSE
100984,믿어본다.,,10500,,2000009,FALSE,FALSE
100985,"""저메니에 이 정보가 팔릴 수도 있는데..""",,10496,,,FALSE,FALSE
100986,"""내가 왜 그래야 하지?""",,10496,,,FALSE,FALSE
100987,믿지 않는다.,,10497,,2000009,FALSE,FALSE
100988,믿어본다.,,10500,,2000009,TRUE,FALSE
100989,“자네는 돈만 주면..”,,10498,,,FALSE,FALSE
100990,“무엇이든 하지 않는가.”,,10498,,,FALSE,FALSE
100991,“미안하네.”,,10499,,,FALSE,FALSE
100992,“안되겠네”,,10499,,,FALSE,FALSE
100993,통화가 끊어진다.,,,"정치력 40 하락,물자 10 하락",,FALSE,FALSE
100994,통화를 끊는다.,,,"정치력 40 하락,물자 10 하락",,FALSE,FALSE
100995,정보를 넘긴다.,,10501,"물자 40 상승,리더십 20 상승,정치력 10 상승,카르마 10 하락",2000009,TRUE,FALSE
100996,넘기지 않는다.,,10503,"정치력 10 하락,카르마 10 상승",2000009,TRUE,FALSE
100997,통화가 끊어진다.,,10502,,,FALSE,FALSE
100998,통화를 끊는다.,,10502,,,FALSE,FALSE
100999,‘당장 급하니..’,,,,,FALSE,FALSE
101000,‘어쩔 수 없어.’,,,,,FALSE,FALSE
101001,통화가 끊어진다.,,10504,,,FALSE,FALSE
101002,통화를 끊는다.,,10504,,,FALSE,FALSE
101003,‘아무리 급해도..’,,,,,FALSE,FALSE
101004,‘군 기밀을 넘길 순 없다.’,,,,,FALSE,FALSE
101005,‘좋아. 상황을 정리해보자.’,,10506,,,FALSE,FALSE
101006,‘좋아. 다시한번 생각해보자.’,,10506,,,FALSE,FALSE
101007,“이리 줘보게.”,,10507,,,FALSE,FALSE
101008,“내가 읽어보도록 하겠네”,,10507,,,FALSE,FALSE
101009,“이때 총통의 측근이..”,,10508,,,FALSE,FALSE
101010,“부대를 방문할 예정.”,,10508,,,FALSE,FALSE
101011,“폭격으로 싹 밀어버리도록 하지.”,,10509,,2000009,FALSE,FALSE
101012,“침투조를 짜고 작전을 수행 하도록 하지.”,,10522,,2000009,FALSE,FALSE
101013,“반격의 준비도 하지 못할때니 찬스네.”,,10510,,,FALSE,FALSE
101014,“깔끔한 방법이라고 생각된다만.”,,10510,,,FALSE,FALSE
101015,“그럼 최소한의 조치로..”,,10511,,,FALSE,FALSE
101016,“무엇을 해줘야 하는가.”,,10511,,,FALSE,FALSE
101017,“알겠네.”,,10512,,2000009,FALSE,FALSE
101018,“기습공격에 경고는 필요없네.”,,10517,,2000009,FALSE,FALSE
101019,“경고는 폭격 2분전에 하도록.”,,10513,"카르마 40 하락,리더십 20 하락,정치력 40 하락",2000009,TRUE,FALSE
101020,“경고는 폭격 20분전에 하도록.”,,10515,"카르마 10 상승,리더십 20 상승,정치력 10 상승",2000009,TRUE,FALSE
101021,“우리 목적은 비난만 피하면 되는거야.”,,10514,,,FALSE,FALSE
101022,“경고는 했으니 도리는 다한거네.”,,10514,,,FALSE,FALSE
101023,“그렇게 하게.”,,,,,FALSE,FALSE
101024,“그렇게 준비해 주게.”,,,,,FALSE,FALSE
101025,“작전은 이렇게..”,,10516,,,FALSE,FALSE
101026,“전하면 되겠네.”,,10516,,,FALSE,FALSE
101027,“그렇게 하게.”,,,,,FALSE,FALSE
101028,“그렇게 준비해 주게.”,,,,,FALSE,FALSE
101029,“병사들은 그것을 모르게 하게.”,,10518,"카르마 40 하락,리더십 40 하락",2000009,FALSE,FALSE
101030,“폭격에 묻히면 아무도 모를 걸세.”,,10520,"카르마 40 하락,리더십 10 상승",2000009,FALSE,FALSE
101031,“그들이 축제를 한다는 것도..”,,10519,,,FALSE,FALSE
101032,“발설 하지 말고 작전만 있다고 하게.”,,10519,,,FALSE,FALSE
101033,‘전쟁에는 규칙따위..’,,,,,FALSE,FALSE
101034,‘규칙 같은건 없는거야..’,,,,,FALSE,FALSE
101035,“누구도 그자리에..”,,10521,,,FALSE,FALSE
101036,“그들이 있었다고 알지 못할 거야.”,,10521,,,FALSE,FALSE
101037,‘전쟁에는 규칙따위..’,,,,,FALSE,FALSE
101038,‘규칙 같은건 없는거야..’,,,,,FALSE,FALSE
101039,“침투조만 가는 것이 아니니까.”,,10523,,,FALSE,FALSE
101040,“뒤 이어 추가 병력을 배치 할 걸세.”,,10523,,,FALSE,FALSE
101041,“포로로서 데려와야지.”,,10524,,2000009,FALSE,FALSE
101042,“불필요한 인원은 제거하게.”,,10531,,2000009,FALSE,FALSE
101043,“간이 수용소를 짓고 물자소비는 없게 해라.”,,10525,,2000009,TRUE,FALSE
101044,“물자열차에 태워 내륙의 수용소로 보내도록.”,,10528,,2000009,TRUE,FALSE
101045,“도망치면 사살하고..”,,10526,,,FALSE,FALSE
101046,“얼어 죽지 않을 만큼의 물자만 소비 하도록.”,,10526,,,FALSE,FALSE
101047,“적국도 이미 자행하는 일이야.”,,10527,,,FALSE,FALSE
101048,“이미 저쪽에서 먼저 시작한 일이라고.”,,10527,,,FALSE,FALSE
101049,‘그저 받은 만큼..’,,,"카르마 20 하락,리더십 20 하락,물자 10 하락,정치력 20 하락",,FALSE,FALSE
101050,‘되갚는거야..’,,,"카르마 20 하락,리더십 20 하락,물자 10 하락,정치력 20 하락",,FALSE,FALSE
101051,“그리고 본국에서 협상 카드로..”,,10529,,,FALSE,FALSE
101052,“포로들을 이용할 수 있을 걸세.”,,10529,,,FALSE,FALSE
101053,“오로지 전투 태세를 갖출 때만..”,,10530,,,FALSE,FALSE
101054,“제압 사격 하도록.”,,10530,,,FALSE,FALSE
101055,‘이게 내가 할 수 있는 최선이야.’,,,"물자 20 하락,카르마 20 상승,리더십 20 상승,정치력 40 상승",,FALSE,FALSE
101056,‘이게 최소한의 도리야.’,,,"물자 20 하락,카르마 20 상승,리더십 20 상승,정치력 40 상승",,FALSE,FALSE
101057,“일개 병사들은 제거하게”,,10532,,,FALSE,FALSE
101058,“협상 카드가 될 수있는 자들 외에는 제거하게.”,,10532,,,FALSE,FALSE
101059,“전쟁에서 계속 눈치만 볼 순 없네.”,,10533,,,FALSE,FALSE
101060,“연합국을 만족시키는게 우리 존재의의가 아니네.”,,10533,,,FALSE,FALSE
101061,“같이 잡아두게.”,,10534,"카르마 20 하락,정치력 20 상승,물자 10 하락",2000009,FALSE,FALSE
101062,“측근의 가족은 그리 협상 카드란 생각은 안드네만.”,,10535,"카르마 40 하락,정치력 10 상승",2000009,FALSE,FALSE
101063,‘이득을 따질 수 밖에 없는거다.’,,,,,FALSE,FALSE
101064,‘사람목숨을 이득으로 생각해야 하는 날이 오다니.”,,,,,FALSE,FALSE
101065,‘잔혹한 처사이지만..’,,,,,FALSE,FALSE
101066,‘지금은 이득을 따질 수 밖에 없어.’,,,,,FALSE,FALSE
101067,“박사는 나를 불러놓고..”,,10537,,,FALSE,FALSE
101068,“솔베이 회의로 잠시 부재중이다.”,,10537,,,FALSE,FALSE
101069,연구장비를 본다.,,10538,,2000009,FALSE,FALSE
101070,파일을 살펴본다.,,10545,,2000009,FALSE,FALSE
101071,‘생각보다 깔끔한 사람이었군.’,,10539,,,FALSE,FALSE
101072,‘이전에는 지저분 했던 것 같은데..’,,10539,,,FALSE,FALSE
101073,주변의 문서들을 읽어본다.,,10540,,2000009,FALSE,FALSE
101074,다른 기구들을 살펴본다.,,10542,,2000009,FALSE,FALSE
101075,‘무시무시한 기능이다.’,,10541,,,FALSE,FALSE
101076,‘이름이 촌스럽군.’,,10541,,,FALSE,FALSE
